"photographer","nationality","birth_place","bp_lon","bp_lat","death_place","dp_lon","dp_lat","n_photo","party_type","birth_date","death_date","birth_year","death_year","title","creation_date","item_width","item_height","item_depth","surface","Medium","Method Acquired"
"Dulce Pinzón","Mexican","Mexico City","-99.1332080","19.432608",NA,NA,NA,2,"Person","1974-01-01",NA,"1974",NA,"Aquaman is JUVENTINO ROSAS from the State of Mexico works in a fish market in New York / He Sends 400 dollars a week","2005",24,20,0,480,"chromogenic print","Foundation"
"Dylan Vitone","American","Portland, Maine","-70.2553259","43.661471",NA,NA,NA,9,"Person","1978-01-01",NA,"1978",NA,"Prize Catch","2004",76.875,13,0,999.375,"inkjet print","Foundation"
"Dylan Vitone","American","Portland, Maine","-70.2553259","43.661471",NA,NA,NA,9,"Person","1978-01-01",NA,"1978",NA,"South Side Slopes at night","2006",62.5,13,1.5,812.5,"inkjet print","Foundation"
"Dylan Vitone","American","Portland, Maine","-70.2553259","43.661471",NA,NA,NA,9,"Person","1978-01-01",NA,"1978",NA,"Sprinkler","2006",82,15.25,0,1250.5,"inkjet print","Foundation"
"Dylan Vitone","American","Portland, Maine","-70.2553259","43.661471",NA,NA,NA,9,"Person","1978-01-01",NA,"1978",NA,"Medallion Ball","2004",95.75,15,1.5,1436.25,"inkjet print","Foundation"
"Dylan Vitone","American","Portland, Maine","-70.2553259","43.661471",NA,NA,NA,9,"Person","1978-01-01",NA,"1978",NA,"Art Auction","2004",75.625,13,0,983.125,"inkjet print","Artist"
"Dylan Vitone","American","Portland, Maine","-70.2553259","43.661471",NA,NA,NA,9,"Person","1978-01-01",NA,"1978",NA,"Planning Meeting","2008",73,14,0.625,1022,"inkjet print","Foundation"
"Dylan Vitone","American","Portland, Maine","-70.2553259","43.661471",NA,NA,NA,9,"Person","1978-01-01",NA,"1978",NA,"Soldier Checking Email","2008",47.625,14.25,0,678.65625,"inkjet print","Foundation"
"Dylan Vitone","American","Portland, Maine","-70.2553259","43.661471",NA,NA,NA,9,"Person","1978-01-01",NA,"1978",NA,"Skateboarders","2008",43,14.125,0,607.375,"inkjet print","Foundation"
"Dylan Vitone","American","Portland, Maine","-70.2553259","43.661471",NA,NA,NA,9,"Person","1978-01-01",NA,"1978",NA,"Car Wreck","2014",0,0,0,0,"others","Foundation"
"E. J. Bellocq","American","New Orleans (Orleans parish, Louisiana, United States)","-90.0715323","29.951066","New Orleans (Orleans parish, Louisiana, United States)","-90.0715323","29.951066",2,"Person","1873-01-01","1949-01-01","1873","1949","Lady in a Bodystocking","1912",11.625,9,0,104.625,"gelatin silver print","Foundation"
"E. J. Bellocq","American","New Orleans (Orleans parish, Louisiana, United States)","-90.0715323","29.951066","New Orleans (Orleans parish, Louisiana, United States)","-90.0715323","29.951066",2,"Person","1873-01-01","1949-01-01","1873","1949","Nude on a Wicker Couch","1912",10,8,0,80,"gelatin silver print","Foundation"
"Eadweard Muybridge","American","Kingston upon Thames (Greater London, England, United Kingdom)","-0.3006890","51.412330","Kingston upon Thames (Greater London, England, United Kingdom)","-0.3006890","51.412330",3,"Person","1830-01-01","1904-01-01","1830","1904","Mother and Child","1887",25.25,20.25,1,511.3125,"others","Individual"
"Eadweard Muybridge","American","Kingston upon Thames (Greater London, England, United Kingdom)","-0.3006890","51.412330","Kingston upon Thames (Greater London, England, United Kingdom)","-0.3006890","51.412330",3,"Person","1830-01-01","1904-01-01","1830","1904","Mother and Child","1887",25.25,20.25,1,511.3125,"others","Individual"
"Eadweard Muybridge","American","Kingston upon Thames (Greater London, England, United Kingdom)","-0.3006890","51.412330","Kingston upon Thames (Greater London, England, United Kingdom)","-0.3006890","51.412330",3,"Person","1830-01-01","1904-01-01","1830","1904","Tiger","1887",24,19,0,456,"Photogravure","Foundation"
"Edward J. Steichen","American","Luxembourg (Europe)","6.1295830","49.815273","Connecticut, West Redding","-73.4342882","41.326484",25,"Person","1879-01-01","1973-01-01","1879","1973","Steeplechase Day, Paris: Grandstand","1913",11.5,8.25,0,94.875,"Photogravure","Individual"
"Edward J. Steichen","American","Luxembourg (Europe)","6.1295830","49.815273","Connecticut, West Redding","-73.4342882","41.326484",25,"Person","1879-01-01","1973-01-01","1879","1973","Self-Portrait","1903",8.125,12,0,97.5,"Photogravure","Individual"
"Edward Weston","American","Highland Park (Lake county, Illinois, United States)","-87.8003437","42.181692","Carmel (Monterey county, California, United States)","-121.9232879","36.555239",4,"Person","1886-01-01","1958-01-01","1886","1958","Bridges and Barges, Pittsburgh","1941",9.5,7.625,0,72.4375,"gelatin silver print","Individual"
"Edward Weston","American","Highland Park (Lake county, Illinois, United States)","-87.8003437","42.181692","Carmel (Monterey county, California, United States)","-121.9232879","36.555239",4,"Person","1886-01-01","1958-01-01","1886","1958","Nude (Neil) (46-N)","1925",13.25,15,0,198.75,"gelatin silver print","Foundation"
"Edward Weston","American","Highland Park (Lake county, Illinois, United States)","-87.8003437","42.181692","Carmel (Monterey county, California, United States)","-121.9232879","36.555239",4,"Person","1886-01-01","1958-01-01","1886","1958","Oceania (31-SO)","1936",9.5,7.5,0,71.25,"gelatin silver print","Foundation"
"Edward Weston","American","Highland Park (Lake county, Illinois, United States)","-87.8003437","42.181692","Carmel (Monterey county, California, United States)","-121.9232879","36.555239",4,"Person","1886-01-01","1958-01-01","1886","1958","Toadstool (8 - Fu)","1932",15,13.25,0,198.75,"gelatin silver print","Foundation"
"Eliot Porter","American","Winnetka (Cook county, Illinois, United States)","-87.7358950","42.108083","Santa Fe (Santa Fe county, New Mexico, United States)","-105.9377990","35.686975",14,"Person","1901-01-01","1990-01-01","1901","1990","Wind Eroded Volcanic Ash-Kleifarvatn","1972",15,20,0,300,"others","Foundation"
"Eliot Porter","American","Winnetka (Cook county, Illinois, United States)","-87.7358950","42.108083","Santa Fe (Santa Fe county, New Mexico, United States)","-105.9377990","35.686975",14,"Person","1901-01-01","1990-01-01","1901","1990","Abandoned Farm - South Coast","1972",15,20.125,0,301.875,"others","Foundation"
"Eliot Porter","American","Winnetka (Cook county, Illinois, United States)","-87.7358950","42.108083","Santa Fe (Santa Fe county, New Mexico, United States)","-105.9377990","35.686975",14,"Person","1901-01-01","1990-01-01","1901","1990","River Canyon Junction, Oxnadalsheidhi","1972",15,20,0,300,"others","Foundation"
"Eliot Porter","American","Winnetka (Cook county, Illinois, United States)","-87.7358950","42.108083","Santa Fe (Santa Fe county, New Mexico, United States)","-105.9377990","35.686975",14,"Person","1901-01-01","1990-01-01","1901","1990","Tarn and Cotton Grass - Fjardharheidhi","1972",15,20,0,300,"others","Foundation"
"Eliot Porter","American","Winnetka (Cook county, Illinois, United States)","-87.7358950","42.108083","Santa Fe (Santa Fe county, New Mexico, United States)","-105.9377990","35.686975",14,"Person","1901-01-01","1990-01-01","1901","1990","Pinks on Glacial Moraine, South Coast","1972",15,20,0,300,"others","Foundation"
"Eliot Porter","American","Winnetka (Cook county, Illinois, United States)","-87.7358950","42.108083","Santa Fe (Santa Fe county, New Mexico, United States)","-105.9377990","35.686975",14,"Person","1901-01-01","1990-01-01","1901","1990","Small Stream in Cinders, Skeljafell","1972",15,20,0,300,"others","Foundation"
"Eliot Porter","American","Winnetka (Cook county, Illinois, United States)","-87.7358950","42.108083","Santa Fe (Santa Fe county, New Mexico, United States)","-105.9377990","35.686975",14,"Person","1901-01-01","1990-01-01","1901","1990","White Flowers in Black Ash Cliff-Breidhidalur","1972",15,20,0,300,"others","Foundation"
"Eliot Porter","American","Winnetka (Cook county, Illinois, United States)","-87.7358950","42.108083","Santa Fe (Santa Fe county, New Mexico, United States)","-105.9377990","35.686975",14,"Person","1901-01-01","1990-01-01","1901","1990","Ice in Glacial Lake Fjallsarlon, South Coast","1972",15,20,0,300,"others","Foundation"
"Eliot Porter","American","Winnetka (Cook county, Illinois, United States)","-87.7358950","42.108083","Santa Fe (Santa Fe county, New Mexico, United States)","-105.9377990","35.686975",14,"Person","1901-01-01","1990-01-01","1901","1990","Lichens on River Stones, South Coast","1972",15,20,0,300,"others","Foundation"
"Eliot Porter","American","Winnetka (Cook county, Illinois, United States)","-87.7358950","42.108083","Santa Fe (Santa Fe county, New Mexico, United States)","-105.9377990","35.686975",14,"Person","1901-01-01","1990-01-01","1901","1990","Fractured Obsidian, Landmannalauger","1972",15,20,0,300,"others","Foundation"
"Eliot Porter","American","Winnetka (Cook county, Illinois, United States)","-87.7358950","42.108083","Santa Fe (Santa Fe county, New Mexico, United States)","-105.9377990","35.686975",14,"Person","1901-01-01","1990-01-01","1901","1990","Steam Vent, Landmannalauger","1972",15,20,0,300,"others","Foundation"
"Eliot Porter","American","Winnetka (Cook county, Illinois, United States)","-87.7358950","42.108083","Santa Fe (Santa Fe county, New Mexico, United States)","-105.9377990","35.686975",14,"Person","1901-01-01","1990-01-01","1901","1990","Sea-Weed at Low Tide, Hellnar, Snaefellsnes","1972",15,20,0,300,"others","Foundation"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"Diana/New York","1949",8,10,0,80,"gelatin silver print","Individual"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"Beach Group/Sylt, West Germany","1968",10,8,0,80,"gelatin silver print","Individual"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"Lost Persons/Pasadena","1963",9.875,8,0,79,"gelatin silver print","Individual"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"Man and Dog/S. Carolina","1962",8,10,0,80,"gelatin silver print","Individual"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"Soldier/New Jersey","1951",9.875,8,0,79,"gelatin silver print","Individual"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"Car and Poles/Rome","1965",8,9.875,0,79,"gelatin silver print","Individual"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"Yale/New Haven","1955",9.875,8,0,79,"gelatin silver print","Individual"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"Parade Group/Paris","1951",8,9.875,0,79,"gelatin silver print","Individual"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"Inspecting Guards/Teheran","1967",8,9.875,0,79,"gelatin silver print","Individual"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"Geese/Hungary","1964",9.875,8,0,79,"gelatin silver print","Individual"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"Monkey Paw/St. Tropez","1968",9.875,8,0,79,"gelatin silver print","Individual"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"Confessional, Czestochowa, Poland","1964",9.875,8,0,79,"gelatin silver print","Individual"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"Piano Lesson/Odessa","1957",9.875,8,0,79,"gelatin silver print","Individual"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"Waves/Brighton","1956",9.875,8,0,79,"gelatin silver print","Individual"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"Southern Charm/Alabama","1955",9.875,8,0,79,"gelatin silver print","Individual"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"Giant Eagle","1950",14,11,0,154,"gelatin silver print","Museum Internal Collection"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"South Tenth Street Bridge, Pittsburgh","1950",8,10,0,80,"gelatin silver print","Museum Internal Collection"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"(Event: Half-Time During Pitt-Miami Football Game)","1950",13.875,11,0,152.625,"gelatin silver print","Museum Internal Collection"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"(Miscellaneous: Passengers Waiting at the Greyhound Bus Station)","1950",13.875,11,0,152.625,"gelatin silver print","Museum Internal Collection"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"(Miscellaneous: Roadside Signs)","1950",13.875,11,0,152.625,"gelatin silver print","Museum Internal Collection"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"(Street Scene: Woman Facing towards towards Bus Station)","1959",13.875,11.063,0,153.499125,"gelatin silver print","Museum Internal Collection"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"(Downtown Street Scene: Blind Accordian Player)","1950",13.875,11,0,152.625,"gelatin silver print","Museum Internal Collection"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"(Downtown Street Scene: Blind Man on Wood Street)","1950",11,13.875,0,152.625,"gelatin silver print","Museum Internal Collection"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"(Downtown Street Scene: Dress Shop Window)","1950",13.875,10.938,0,151.76475,"gelatin silver print","Museum Internal Collection"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"(Downtown Street Scene: Evangelist at Corner of Smithfield and Diamond Streets)","1950",11,14,0,154,"gelatin silver print","Museum Internal Collection"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"(Downtown Street Scene: Newspaper Vendor on Wood Street)","1950",10.938,13.875,0,151.76475,"gelatin silver print","Museum Internal Collection"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"(Event: Show at the Fulton Theater)","1950",11,13.875,0,152.625,"gelatin silver print","Museum Internal Collection"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"(Industry: Workman on Gateway Center Demolition Project)","1950",14,11,0,154,"gelatin silver print","Museum Internal Collection"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"(Miscellaneous: Bus Station Waiting Room)","1950",10.938,13.875,0,151.76475,"gelatin silver print","Museum Internal Collection"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"(Miscellaneous: Man Waiting for a Bus at Terminal)","1950",11,14,0,154,"gelatin silver print","Museum Internal Collection"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"(Miscellaneous: Mt. Washington, Student Priests Looking from Observation Post)","1950",11,13.875,0,152.625,"gelatin silver print","Museum Internal Collection"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"(Miscellaneous: Physician's Window)","1950",11,13.875,0,152.625,"gelatin silver print","Museum Internal Collection"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"(Miscellaneous: Schenley Park at Night)","1950",13.875,11,0,152.625,"gelatin silver print","Museum Internal Collection"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"(Miscellaneous: Storefront on East Carson Boulevard)","1950",11,13.875,0,152.625,"gelatin silver print","Museum Internal Collection"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"(Miscellaneous: Window in the Cathedral of Learning)","1950",10.938,13.938,0,152.453844,"gelatin silver print","Museum Internal Collection"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"(Neighborhood: Bedspreads on Clotheslines)","1950",10.938,13.875,0,151.76475,"gelatin silver print","Museum Internal Collection"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"(Neighborhood: Children in Front of Store, Boundary Street)","1950",10.938,13.875,0,151.76475,"gelatin silver print","Museum Internal Collection"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"(Neighborhood: Man at Open Window)","1950",10.938,13.875,0,151.76475,"gelatin silver print","Museum Internal Collection"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"(Neighborhood: Oakland Rooming House)","1950",10.938,13.875,0,151.76475,"gelatin silver print","Museum Internal Collection"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"(Portrait: Shoe Shine Boy)","1950",13.875,10.938,0,151.76475,"gelatin silver print","Museum Internal Collection"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"(Signs: Downtown, Duquesne Pilsener Sign)","1950",11,14,0,154,"gelatin silver print","Museum Internal Collection"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"(Signs: East Carson Boulevard Laundry)","1950",10.938,13.875,0,151.76475,"gelatin silver print","Museum Internal Collection"
"Elliott Erwitt","American","Paris, France","2.3522219","48.856614",NA,NA,NA,37,"Person","1928-01-01",NA,"1928",NA,"(Signs: Milk Cans in Front of Store)","1950",13.875,10.938,0,151.76475,"gelatin silver print","Museum Internal Collection"
